Id,Type,Code,Days,Time,Building,Room,Professor,SeatsOpen,TotalSeats,ID,datetime
874514,IN,A00,TBA,TBA,TBA,TBA,Staff,Unlim,,1,1462301870421
874515,IN,A00,TBA,TBA,TBA,TBA,Staff,Unlim,,2,1462301870421
874516,IN,A00,TBA,TBA,TBA,TBA,Staff,Unlim,,3,1462301870421
874517,FW,A00,TBA,TBA,TBA,TBA,Staff,Unlim,,4,1462301870421
877574,LE,A00,MWF,1:00p-1:50p,WLH,2112,Staff,40,40,5,1462301870421
877573,LE,A00,TuTh,11:00a-12:20p,SSB,106,"Braswell, Geoffrey E.",20,20,6,1462301870421
883733,LE,A00,Tu,9:00a-11:50a,SSB,269,"Schoeninger, Margaret J",20,20,7,1462301870421
877578,LE,A00,TuTh,2:00p-3:20p,MANDE,B-150,"Schoeninger, Margaret J",60,60,8,1462301870421
,LE,A00,MWF,2:00p-2:50p,WLH,2115,Staff,,,9,1462301870421
877580,LA,A01,TBA,TBA,TBA,TBA,,40,40,9,1462301870421
877583,LE,A00,TuTh,8:00a-9:20a,CENTR,201,"Haviland, John B.",30,30,10,1462301877977
883522,LE,A00,MWF,11:00a-11:50a,WLH,2112,Staff,40,40,11,1462301877977
877584,LE,A00,TuTh,2:00p-3:20p,CENTR,224C,"Haviland, John B.",15,15,12,1462301877977
877585,SE,A00,TuTh,2:00p-3:20p,SOLIS,110,"Varma, Saiba",46,46,13,1462301877977
877587,LE,A00,TuTh,12:30p-1:50p,CENTR,224C,"Pedersen, David",15,15,14,1462301877977
877588,LE,A00,TuTh,3:30p-4:50p,CENTR,222,"Hankins, Joseph D.",60,60,15,1462301877977
877589,LE,A00,TuTh,12:30p-1:50p,HSS,1138,"Hankins, Joseph D.",15,15,16,1462301877977
,LE,A00,MWF,9:00a-9:50a,CENTR,115,Staff,,,17,1462301877977
877539,DI,A01,M,10:00a-10:50a,WLH,2112,,40,40,17,1462301877977
877540,DI,A02,M,12:00p-12:50p,WLH,2112,,40,40,17,1462301877977
877541,DI,A03,F,9:00a-9:50a,WLH,2112,,40,40,17,1462301877977
877542,DI,A04,F,10:00a-10:50a,WLH,2112,,40,40,17,1462301877977
,LE,A00,MWF,10:00a-10:50a,CENTR,101,Staff,,,18,1462301877977
877544,DI,A01,M,9:00a-9:50a,WLH,2112,,40,40,18,1462301877977
877545,DI,A02,M,4:00p-4:50p,WLH,2112,,40,40,18,1462301877977
877546,DI,A03,W,9:00a-9:50a,WLH,2112,,40,40,18,1462301877977
877547,DI,A04,W,12:00p-12:50p,WLH,2112,,40,40,18,1462301877977
877548,DI,A05,F,11:00a-11:50a,WLH,2207,,40,40,18,1462301877977
877549,DI,A06,F,12:00p-12:50p,WLH,2207,,40,40,18,1462301877977
,LE,A00,MWF,11:00a-11:50a,CENTR,101,Staff,,,19,1462301877977
877551,DI,A01,M,3:00p-3:50p,WLH,2114,,40,40,19,1462301877977
877552,DI,A02,M,4:00p-4:50p,WLH,2114,,40,40,19,1462301877977
877553,DI,A03,W,3:00p-3:50p,WLH,2115,,40,40,19,1462301877977
877554,DI,A04,W,4:00p-4:50p,WLH,2115,,40,40,19,1462301877977
877555,DI,A05,F,12:00p-12:50p,WLH,2112,,40,40,19,1462301877977
877556,DI,A06,F,2:00p-2:50p,WLH,2112,,40,40,19,1462301877977
,LE,B00,MWF,2:00p-2:50p,RBC,AUD,Staff,,,20,1462301879865
877558,DI,B01,M,9:00a-9:50a,WLH,2114,,40,40,20,1462301879865
877559,DI,B02,M,10:00a-10:50a,WLH,2114,,40,40,20,1462301879865
877560,DI,B03,W,9:00a-9:50a,WLH,2114,,40,40,20,1462301879865
877561,DI,B04,W,10:00a-10:50a,WLH,2114,,40,40,20,1462301879865
877562,DI,B05,F,9:00a-9:50a,WLH,2114,,40,40,20,1462301879865
877563,DI,B06,F,10:00a-10:50a,WLH,2114,,40,40,20,1462301879865
880094,SE,A00,Tu,4:30p-5:20p,SSB,105,"Parish, Steven Martin",20,20,21,1462301879865
,LE,A00,TuTh,11:00a-12:20p,CSB,002,"Goldstein, Paul S",,,22,1462301879865
877569,DI,A01,M,3:00p-3:50p,WLH,2115,"Goldstein, Paul S",40,40,22,1462301879865
877570,DI,A02,M,4:00p-4:50p,WLH,2115,"Goldstein, Paul S",40,40,22,1462301879865
877571,DI,A03,Tu,3:00p-3:50p,WLH,2206,"Goldstein, Paul S",40,40,22,1462301879865
877572,SE,A00,W,10:00a-12:50p,SSB,105,"Semendeferi, Ekaterini",20,20,23,1462301879865
875438,LE,A00,W,1:00p-2:50p,PFBH,161,"Wheeler, Bruce Christopher",50,50,24,1462301879865
,PR,A01,TBA,TBA,TBA,TBA,,,,24,1462301879865
883415,SE,A00,TBA,TBA,TBA,TBA,"Varghese, Shyni",20,20,25,1462301879865
883416,SE,B00,TBA,TBA,TBA,TBA,"Schmid-Schoenbein, Geert W",20,20,26,1462301879865
883417,SE,C00,TBA,TBA,TBA,TBA,"Mc Culloch, Andrew Douglas",20,20,27,1462301879865
,LE,A00,TuTh,11:00a-12:20p,CSB,001,"Mc Culloch, Andrew Douglas",,,28,1462301879865
875441,DI,A01,F,9:00a-9:50a,CENTR,201,"Mc Culloch, Andrew Douglas",30,30,28,1462301879865
875442,DI,A02,M,9:00a-9:50a,CENTR,201,"Mc Culloch, Andrew Douglas",30,30,28,1462301879865
875443,DI,A03,F,3:00p-3:50p,CENTR,218,"Mc Culloch, Andrew Douglas",30,30,28,1462301879865
875444,DI,A04,W,9:00a-9:50a,CENTR,201,"Mc Culloch, Andrew Douglas",30,30,28,1462301879865
875445,LE,A00,Tu,8:00a-8:50a,PFBH,226,"Wheeler, Bruce Christopher",20,20,29,1462301879865
,LA,A01,Tu,9:00a-9:50a,PFBH,108,"Wheeler, Bruce Christopher",,,29,1462301879865
875447,LE,A00,TuTh,9:30a-10:50a,PCYNH,122,"Metallo, Christian Michael",90,90,30,1462301881942
,DI,A01,W,3:00p-3:50p,CENTR,201,"Metallo, Christian Michael",,,30,1462301881942
,DI,A02,TBA,TBA,TBA,TBA,"Metallo, Christian Michael",,,30,1462301881942
,DI,A03,W,12:00p-12:50p,HSS,2321,"Metallo, Christian Michael",,,30,1462301881942
875451,LE,A00,F,12:00p-12:50p,PFBH,226,"Wheeler, Bruce Christopher",20,20,31,1462301881942
,LA,A01,F,1:00p-1:50p,PFBH,108,"Wheeler, Bruce Christopher",,,31,1462301881942
875453,LE,A00,M,1:00p-1:50p,PFBH,226,"Wheeler, Bruce Christopher",20,20,32,1462301881942
,LA,A01,M,2:00p-2:50p,PFBH,108,"Wheeler, Bruce Christopher",,,32,1462301881942
875455,LE,A00,Tu,12:00p-12:50p,PFBH,226,"Wheeler, Bruce Christopher",20,20,33,1462301881942
,LA,A01,Tu,1:00p-1:50p,PFBH,108,"Wheeler, Bruce Christopher",,,33,1462301881942
875457,LE,A00,TuTh,2:00p-3:20p,WLH,2112,"Coleman, Todd Prentice",40,40,34,1462301881942
,DI,A01,M,5:00p-5:50p,YORK,3050B,"Coleman, Todd Prentice",,,34,1462301881942
,DI,A02,F,1:00p-1:50p,HSS,1106B,"Coleman, Todd Prentice",,,34,1462301881942
875460,LE,A00,TuTh,2:00p-3:20p,WLH,2115,"Wheeler, Bruce Christopher",40,40,35,1462301881942
,DI,A01,F,9:00a-9:50a,MANDE,B-146,"Wheeler, Bruce Christopher",,,35,1462301881942
,DI,A02,F,11:00a-11:50a,MANDE,B-146,"Wheeler, Bruce Christopher",,,35,1462301881942
875463,LE,A00,M,11:00a-11:50a,PFBH,226,"Wheeler, Bruce Christopher",20,20,36,1462301881942
,LA,A01,M,12:00p-12:50p,PFBH,108,"Wheeler, Bruce Christopher",,,36,1462301881942
875465,LE,A00,TuTh,3:30p-4:50p,WLH,2115,"Lal, Ratnesh",40,40,37,1462301881942
,DI,A01,W,5:00p-5:50p,HSS,1106A,"Lal, Ratnesh",,,37,1462301881942
,DI,A02,F,1:00p-1:50p,MANDE,B-146,"Lal, Ratnesh",,,37,1462301881942
875468,LE,A00,W,11:00a-11:50a,PFBH,226,"Wheeler, Bruce Christopher",20,20,38,1462301881942
,LA,A01,W,12:00p-12:50p,PFBH,108,"Wheeler, Bruce Christopher",,,38,1462301881942
875470,LE,A00,Th,11:00a-11:50a,PFBH,226,"Wheeler, Bruce Christopher",20,20,39,1462301881942
,LA,A01,Th,12:00p-12:50p,PFBH,108,"Wheeler, Bruce Christopher",,,39,1462301881942
,LE,A00,TuTh,9:30a-10:50a,PETER,103,"Fraley, Stephanie I.",,,40,1462301883632
875473,DI,A01,M,9:00a-9:50a,APM,2301,"Fraley, Stephanie I.",35,35,40,1462301883632
875474,DI,A02,M,11:00a-11:50a,CENTR,217B,"Fraley, Stephanie I.",35,35,40,1462301883632
,LE,A00,M,4:00p-4:50p,MANDE,B-150,"Mali, Prashant Gulab Ram",,,41,1462301883632
875476,LA,A01,TuTh,2:00p-5:20p,PFBH,108,"Mali, Prashant Gulab Ram",30,30,41,1462301883632
875477,LA,A02,WF,2:00p-5:20p,PFBH,108,"Mali, Prashant Gulab Ram",30,30,41,1462301883632
875478,LE,A00,TuTh,12:30p-1:50p,WLH,2111,"Varghese, Shyni",70,70,42,1462301883632
,DI,A01,M,1:00p-1:50p,YORK,3000A,"Varghese, Shyni",,,42,1462301883632
,DI,A02,W,9:00a-9:50a,APM,2301,"Varghese, Shyni",,,42,1462301883632
875481,LE,A00,M,8:00a-8:50a,PFBH,226,"Wheeler, Bruce Christopher",20,20,43,1462301883632
,LA,A01,M,9:00a-9:50a,PFBH,108,"Wheeler, Bruce Christopher",,,43,1462301883632
882801,LE,A00,TuTh,9:30a-10:50a,TBA,TBA,"Bafna, Vineet",20,20,44,1462301883632
,DI,A01,M,3:00p-3:50p,CENTR,222,"Bafna, Vineet",,,44,1462301883632
875483,LE,A00,TuTh,3:30p-4:50p,WLH,2111,"Zhong, Sheng",70,70,45,1462301883632
,DI,A01,Th,5:00p-5:50p,PETER,103,"Zhong, Sheng",,,45,1462301883632
875485,LE,B00,W,10:00a-10:50a,CENTR,109,"Wheeler, Bruce Christopher",120,120,46,1462301883632
883718,LE,A00,M,2:00p-3:20p,PFBH,191,"Christman, Karen",25,25,47,1462301883632
875486,PR,A00,MWF,8:00a-10:50a,TBA,TBA,"Engler, Adam J.",FULL,0,48,1462301883632
,LE,A00,TuTh,8:00a-9:20a,PRICE,THTRE,"Montal, S. Maurice",,,49,1462301883632
878362,DI,A01,Tu,3:00p-3:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878363,DI,A02,Tu,4:00p-4:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878364,DI,A03,Tu,5:00p-5:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878365,DI,A04,Tu,6:00p-6:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878366,DI,A05,Tu,7:00p-7:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878367,DI,A06,Tu,8:00p-8:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878368,DI,A07,Th,5:00p-5:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878369,DI,A08,Th,6:00p-6:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878370,DI,A09,Th,7:00p-7:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878371,DI,A10,Th,8:00p-8:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878372,DI,A11,M,12:00p-12:50p,YORK,3000A,"Montal, S. Maurice",27,27,49,1462301883632
878373,DI,A12,F,5:00p-5:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
878374,DI,A13,F,6:00p-6:50p,CENTR,201,"Montal, S. Maurice",27,27,49,1462301883632
,LE,A00,TuTh,3:30p-4:50p,GH,242,"Herndon, Jenny Dyann",,,50,1462301886349
878376,DI,A01,M,5:00p-5:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878377,DI,A02,M,6:00p-6:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878378,DI,A03,M,7:00p-7:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878379,DI,A04,M,8:00p-8:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878380,DI,A05,Tu,5:00p-5:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878381,DI,A06,Tu,6:00p-6:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878382,DI,A07,Tu,7:00p-7:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878383,DI,A08,Tu,8:00p-8:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878384,DI,A09,W,5:00p-5:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
878385,DI,A10,W,6:00p-6:50p,CENTR,205,"Herndon, Jenny Dyann",27,27,50,1462301886349
,LE,B00,MW,5:00p-6:20p,GH,242,"Hampton, Randolph Y.",,,51,1462301886349
878387,DI,B01,W,1:00p-1:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878388,DI,B02,W,2:00p-2:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878389,DI,B03,M,4:00p-4:50p,CENTR,203,"Hampton, Randolph Y.",27,27,51,1462301886349
878390,DI,B04,Tu,1:00p-1:50p,CENTR,203,"Hampton, Randolph Y.",27,27,51,1462301886349
878391,DI,B05,W,7:00p-7:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878393,DI,B07,F,9:00a-9:50a,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878394,DI,B08,F,10:00a-10:50a,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878395,DI,B09,F,11:00a-11:50a,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878396,DI,B10,F,12:00p-12:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878397,DI,B11,F,1:00p-1:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878398,DI,B12,F,2:00p-2:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
883656,DI,B13,F,5:00p-5:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
878400,DI,B14,Tu,7:00p-7:50p,CENTR,207,"Hampton, Randolph Y.",27,27,51,1462301886349
,LE,A00,TuTh,8:00a-9:20a,CENTR,105,"Soowal, Lara",,,52,1462301886349
878402,LA,A01,TuTh,9:30a-1:20p,BONN,1309,"Soowal, Lara",24,24,52,1462301886349
